wallet,iusdc,sicx,usds
hxefb7cfeec7348ff794bc616b1e88cac644889553,0,0,0
hxe198f4444503f8992d5747771687b11a8d16ad4e,0,0,0
hx2d370ef7fd2d93e0b7ea5f060152891a05be4d72,0,133550000000000000000,0
hx9b8b1c1b5fe0c41ec212e1bdc9618692e3de7833,0,0,0
hx60689714f647065ab05cc013cced26b7d299f05e,0,4660000000000000000,0
hxb891f25b37cebc0d5a99d560d2a24218b588e219,1211740000000000,0,794200000000000000000
hx8b72f27272dda34213a9390ff37305d89810bd09,0,0,0
hxb9a299c5773515476e71d417e3ee0316be73f12b,0,0,1353620000000000000000
hx7f7e8f7385b057f00683d56e28bc700c5621cbe4,0,0,0
hx5994c19dc3ad9bbcdc022c0d7bb6417775f3830b,0,0,0
hx279ccd4f484a80f579f0e11758d2ea061093a1ba,0,0,0
hx97e2d38f38e044ac2484aee9521fa13ab15214d8,0,0,0
hx7738c81f4e8198c06108ab1548dd0db775eb13ad,0,3350000000000000000,0
hxbdd803c6b21e845f35cb7fdbd8fe04e483dc4df3,0,0,0
hx8441778630c35c027d690f24bccfd567906b18e7,0,0,0
hxa51c86aaa569983e1a61995969d162aede53fb63,0,0,0
hx05d0dd049dff3baf33320efd3aefe0c21e573a66,0,0,0
hxa16dc10855a6a7d1c455d324f9c7776ae1290133,0,0,0
hx7c5bcf493ae84f25ee039c7e1fa09b34438aed8c,0,305350000000000000000,0
hxa6d1798d64f769851b51e819c47fe601b5d7920d,0,920000000000000000,0
hxdc8a9a06d53a78113af411994b75032b0e588a4b,0,0,0
hxd46c529cb5c85913b767a7cf4d47029c3d7fa40e,0,0,0
hx0be2f203b1d63ca890dac7cc7788b62bdc808629,0,1470000000000000000,0
hxb207cfa88007605ad21357fae66150a86165f83c,0,0,0
hxbb6d065e228a56f5dab04d1a8952fac5da704567,0,0,0
hx8655eb899e8c5b0f6b93004b804c9eedcfd0bb05,36450000000000,2590000000000000000,8350000000000000000
hx9f7b5e89dc86b2b3de3e7dd74ae2f0b5fd37ceaa,0,1210000000000000000,0
hx5241628fda89878295e9470ca34abc7a330b2280,0,67650000000000000000,74370000000000000000
hx2a4607262181d6ccd12ac9b588c70eb7bf9c6c77,0,17810000000000000000,0
hx7ee8f920866d052f382c8f488d01be6011ddea57,0,0,0
hx7c011a5c85574c6dbf90520b5c96d01f84f4ad82,0,0,0
hxec7582d72a3fdf7dca0674e2b6c073362b73e3ee,6810000000000,15150000000000000000,40210000000000000000
hxaced8ec0bbe9d6c795a3355694620a2e1703564d,0,0,0
hxe767bef8d7f6fc1759ecec262452566f1e45685b,0,53790000000000000000,0
hx5af67e0c1cbc0e85e3531a52bb436b8734c4dcbe,0,21520000000000000000,0
hxcdfe7989269f880a2fc1d67696333216b0de60fb,130650000000000,0,0
hx1c2b1eef8e5aaaa5201c7b656c8c35169ad13670,3361110000000000,0,0
hx1a7fd0d5af79f8d133be3e89b041d0ea56fc2087,0,0,0
hx169c6605c98e0089297097e6521fcddeb12ee925,0,0,0
hx032d49429b3e54667c5cd1cdc03d0df44c9a9c13,0,0,0
hx9ddcfbab728056a668701325ce8c7b7a342649b9,0,0,0
hxd18fb43058394b794602d55a450157329b9f578a,0,520000000000000000,0
hxed0336da77b1fa326274962569c87fd7f8099ddb,0,2045580000000000000000,0
hxaad690161ded6b6750dccdb43adaefdbce63aef3,0,461500000000000000000,0
hx941ca96c16b6b77f7b1b88ccc0d0f0d14ae7cbc8,0,0,0
hxc87a4f05f7983a2b92ad4bb5418c5e6d21bb9e11,0,0,0
hx92938b6f2b746b5e8eae0cfaee65532fd8c2aaae,0,0,0
hxebe23fe060acc71c4332eb52b21073c105524955,0,0,243190000000000000000
hx3d006b7bd6319b96e1e2192ac2943b11a5d2ceb8,0,0,0
hxf114265adc54602eb43dbc18e1065e2407e9b1df,0,980000000000000000,0
hxf39ec72347977b0d0b313eb067353ba32927f51d,0,0,0
hx91b9a963f5c5a5788aee9fa4a9b6174f53614458,0,160000000000000000,0
hxa678eb65b2271aada4e2cbb609f8a712a9c80e67,0,180000000000000000,0
hx03cc9093b88fb34689e6b6dd265b2710150fa6b9,0,0,0
hx3af0db6f7d9cc49555040a6e40584d829910c9d9,0,188530000000000000000,0
hx6649b4021fff55a45c6aae0ff8e90d0459b06b12,0,0,0
hx0fe6c38e45fbc1f8cf7a759a9a9bd1818536c66f,30000000000,100000000000000000,0
hxbaa55f10d2e25c614d665a7371484b76c62da9c0,0,310000000000000000,0
hx7ecb1070b538378e44decb0945da1f492eb26b4d,0,0,0
hxb953647cfa94aba28fc229fed184175d5eee24d1,0,0,0
hxd25f50b0ed8e63d40d0e5d33a8ac9378ac8606e5,0,0,0
hx837d9b46cffe10d12d0909e473fe3b52540f359d,0,0,0
hx9b402cbf72f713efd6b8d7a709cb6eb7ed7695cd,0,0,0
hxc08260bb65816c6c6fa5e986ddf7b0a93d337271,0,0,0
hxb52dd53dab8b01326d6f326dcdadb4976663dcab,0,0,0
hx272f402e771fe4a36dad9be041f1d3bd67d1c08e,169000000000000,0,0
hx0f5842ff7e374476316986475a47786b481c4075,0,0,0
hx22eda84f3a699e5970f5c941467ba22bcf3388fc,0,0,0
hx9f15436f57184e4692f2413acbc7d9d7c220741f,0,0,0
hx58f95421c87e766dfeed340fc40046a2e6ea009f,0,0,4480000000000000000
hxee735de80ccdd60baa2d06d3a373a7f1e005b4f5,0,0,0
hx10cefdfadb1f72e26e824acc15a84e9be22c6449,0,897060000000000000000,0
hx5b6ca9460d37312b078c7562af77940b20331e4a,0,0,310000000000000000
hx5d2aa46f91044b1168a2ebd7d10f6861a2cc4c42,0,0,0
hx094d32f1f3c2f9897692c41fbaa7d8004c2cfb63,73370000000000,0,0
hxb29180f3f2e4627b11b4d506b8b7541b99a1f7e7,70000000000,0,0
hx01ccafadbddaa983fa8c6d692eb9946f55b28283,0,0,0
hx93eace4fb5117b4d9f76fc53e359d31356fd83d7,0,0,0
hx89782377b1e79b36e69dd4f0cdb17fb1aa67558f,0,0,0
hx2de6a8342c3ee2b1ff20d3ab18ae6e9844f77ab8,0,22820000000000000000,252350000000000000000
hxed4b09739d20b01cfb0df32a26ef4c12237892b6,0,0,0
hx35a2f751a100bc75ab435d1c3fc693acc29ed6f7,5043180000000000,0,0
hxed3f8356fc59b7950b3adf0d85339b1cfdc9f0f3,1115070000000000,0,313010000000000000000
hx656e530c9be4feb29d8a70ee8c618ab58183c4ea,0,0,0
hx79ff0c28b11d9f1721bd32fb6ab293aadd7acafa,0,0,0
hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,0,0,0
hx2ab1010bc37e85e64496b4b2efa923eb4529ffcb,0,0,0
hx216d3466ed458d4c9fb0e9c69ee3bf459f830ada,0,0,0
hx7ace15bad7aff72b721d0b8109272d66b607dcca,0,0,0
hx5b256cfd48b33f0eb179c16959ed3ab56195e05b,0,0,161170000000000000000
hx6c91e668f112383ec4c92ad6255976e0d0067352,0,176440000000000000000,0
hxbd12853b752c5b4a859b97746d3a099670d027e2,6830000000000,41650000000000000000,8360000000000000000
hx974d7288f3e758ef0d8f22ddee1477d69c1a902c,0,0,0
hx7c9213b8b12178f2f315d963bd8617fa79046355,0,0,0
hx472843d44ad7363abbe8d635ef904d165b9e8567,0,0,0
hxd7baacc47d00dcf7bbd883aeb4296a059b8bcf7c,0,0,0
hx49dc1fd06dfc066a88b38b82e71346c57382c0ce,0,0,0
hx980b65b231f92442f87c2b738f7dda9ede6c9ee7,16060000000000,0,0
hx24598bfeb0a38e74579ed7eef13a67166f57990c,0,0,0
hxdf16b4fdc5bead8f77cee0225d9c75dc87e2b8ed,0,0,0
hxc8de5b29925e96345e263ad02ab271b2f8e140ee,0,0,0
hx193fd305e922e9805db6b842c31b3905c3609077,0,0,0
hx83594bc2b20e337c61f0f435e2b430614c686118,0,0,0
hx7c2ccc01fc45f121e0a0a0bf95d55abb5e93e4ac,0,34500000000000000000,100000000000000000000
hx02f80b8f02ca47dd26917ecd2321a322d294078e,0,0,0
hx6681fbd40afc8bcd1167093dabb41018cdae2243,0,0,0
hx5c894c2488075b8d7f1491ea2ebdd3753f7d4ed7,0,0,0
hx9f0cc5602d88d127d93ac5839c2e68ebd977cd2d,0,0,0
hx60535fdf278c3a102f7fcbd08e5dd4612f77b0e5,0,0,0
hxef89856fa4a9547a3f75102670d56a0c983e86c4,0,0,0
hxdabea9394aa21681b60c33f73321b492b93bd180,0,0,0
hxa76522a5c4d7690a0af4d341f1ee021045705968,0,0,0
hxd00e4a18515e749dd4c1e8ecfacf398461b4afec,0,0,0
hx9ae36a4bb26d91bd0ed54ad100c6b0a14ecc6207,0,0,47430000000000000000
hx35e5b6d62cf645e7775a12bbc55638a11256f202,0,0,0
hxeff84dce1977e68bab700d0086279bfa0e19c447,0,0,0
hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,0,0,0
hx003648155318a0891f702bb8fbf76e7e2fcbbfc9,0,536600000000000000000,0
hx5b680c8d35cacd72837384890c7e91112575f876,0,1725340000000000000000,0
hx97682d2c49d60a769e89b453c1f079349a359bb3,0,1180000000000000000,0
hxec215bbe91c58bb51987ee0bd290e03ec3a6c874,89580000000000,21820000000000000000,75780000000000000000
hx5c6ec8c00b2aa123b0254926d31e5bbca2a479c2,0,108170000000000000000,0
hxdba5bd9522b35e1dda62188b53a92b3198724360,2168090000000000,4032800000000000000000,0
hxcccb9bafb4c9b1ec75f693fe202d319c1bc91f4f,0,0,0
hx106ad8d39c5d0fe0fb7f0f8a3928324f64ee6ce3,25300000000000,276100000000000000000,670000000000000000
hx47f398ca5d359dd2c0bb6ebc6c44f23af781a082,0,18320000000000000000,0
hxf0fa3e948b05eca500400a88c13808d0797e4850,0,2420000000000000000,0
hx54966df32c84906376454cef6783483a15922e77,0,0,0
hx2daf7303b97769209225c2f497a2be4ce4a9bcb3,0,350000000000000000,0
hxa813e65df2ebfd09f3c882c6d89f9b576c0f8451,0,0,0
hx0fa0d0cd44970df00a23a51c0a0358133b09c714,0,0,0
hx76e48d2eb37d33d22bc36ef5032ac43e03207c4b,114940000000000,0,0
hxb6208807cc7aeb57399eb4dd3b80f0d876524b2a,0,0,0
hxdd2f109c4e90484f1a3dff61c5d49c03a8e975a4,0,2690000000000000000,0
hxbf5f794ce46d8b61983c95a704c5a0f86f7bcd59,0,1850000000000000000,0
hxefe1bf72ed832bdb2ac757379ef4cdb6ac905cf1,0,74910000000000000000,0
hx3547884cc5401581af2edc79ba927a43d0c8f366,0,0,0
hx148782df8c375cc2f647308cf319705736e4b9e7,0,0,42580000000000000000
hx9753e86b2c847138bae0a66e438ece219db42a30,342320000000000,0,0
hx4c1a7efb7c7d07f34d23188c5fac9ba667890bde,0,0,0
hx4a9b1bdb45702eb61dfb3eea1bceb12af68ecb2d,0,4830000000000000000,56730000000000000000
hxb9213b82fba301c81a1de63083a0bac69d1afba8,0,19890000000000000000,0
hxca5d1f975f22c42c3de084aa10ad2861e3c07020,0,0,0
hx5ca7bf0204fe5a074ee9fc8eef5f1379f4ba2ca5,0,0,0
hx78298fdf907a3e830ac3133a6b7443ad0f83f411,0,0,280880000000000000000
hxfa68fc7b01b13dbea524f3127c1ee4095ca8dbbd,0,0,0
hx1df6a957d58145e46bbd65a7fc2313878ca96585,5410000000000,0,0
hxab7580f854331c888e08ad20174a7beb73b14df8,0,0,0
hx94814f8b01824a3c44e3d38a69b7dc79be9bf43d,0,0,0
hx7773e92c41e71c3dd3cd21a24c6d530794f8d069,0,0,0
hx1826220e6b7813033110de73b2ccaba4eb2952fc,0,77310000000000000000,0
hxba8ba7da5d2c5bf54208c831bf1f09e3f9241536,0,0,0
hx8261bd51b7cc4f5a9d694060eae7f7179e0fea58,0,13810000000000000000,0
hx094bab54e151f5c3485d4e3e6a294e4cdc1f2660,0,0,0
hx05f6cc541c3e3bf2d4e552ec7bb4dba9a0138b64,0,1800000000000000000,0
hxfd3643e7c8ba4f79cfd8d2c0d9efc6e9ab3fe59f,0,0,0
hxc8c94305f67829f0bc09b4000f7a16d11c420849,0,0,0
hx4bb41012fbdbe62e0e269c0b6b7dc9c3ba6daab9,0,0,0
hx1425fbe9639b4105fc6b075be3c9bbdd7dffd21e,0,0,0
hx08d1f67db1ddad01ef5eb7bfe5cbb22e564d4ebd,0,0,0
hxf75a8701d9e9d61a084ae9a8019d2d98b2cfcd10,0,0,0
hx4db93426032972d538553cdc854d1387d8625c1c,1060000000000,0,0
hx1c8b0f96b07e3fbe31654959f73131fbab5b64c9,0,3610000000000000000,0
hxb0ff9e846a68198a93f8d2b8b7029e91083aeab0,0,0,0
hxe65ac13f7ba46c53f1b11187b38cdeddb87aeef0,0,0,0
hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,0,4780000000000000000,0
hx491f9eabf8c209c4927db4e82e5b09969901af19,0,0,0
hxbc2ae564fe11e71a872d973e8228031af94762d1,0,132310000000000000000,3633930000000000000000
hx89d75bf8d10239d291788bc9444e4e6a873c4d36,21100000000000,12520000000000000000,15410000000000000000
hxe6d57108d46b860756b4e4a80b6a65b52e88d1dd,0,0,0
hx767b0d37bbd57e1cd49ef4d6a87f54adfd418314,0,0,0
hx016061fb4f75330c859fa6b0226af235a5c96e89,0,362440000000000000000,0
hx85d3d56dde714d8bfc633f950c21fba8aae646cf,0,0,0
hxb1992468a9235527116e0f4d7db71bb98f910d6a,0,20000000000000000,0
hx9b37760355f6b2a66bafc7eacfbdf0da1725ba73,0,480000000000000000,0
hxdf2eb087cd0b75866a793f62cfdbbec3b1ece59e,0,0,0
hxe00c66fa8b5421f232d30c8f9ecb76ddb7b025cc,0,0,0
hxccede9e338fb04b3f9bb0b663f86057245cfb2af,6806440000000000,7030740000000000000000,7255340000000000000000
hxa60bef0610bf75c4878cd203a5ab9b9913a09ead,0,0,0
hx2ac528a7b4a6825f17fb1ba8a3d5d44aa65811e8,0,0,0
hx21aaa52c2279fc1fbe8aabff0ee3dfdad0b3f63b,0,0,0
hx911c4ceb103b15dfa8c273ae0de6ea3037ef0465,0,180000000000000000,0
hx835cc4621064fd995a53d2a5440cae984ba0c260,0,19650000000000000000,0
hx47cec93e7055894a48de312747fd04cfd07bf0e8,0,0,87040000000000000000
hx3109da534249ca97673eb5a817f614226e217e04,0,0,0
hx52f1e6bda551f4319e9c0a747a0f381ca0cb7db2,300680000000000,45370000000000000000,0
hx15ca0251f59067e413c8f9abeba7781d13787c33,0,0,0
hxb7a130403368d28a2173d68b2e192bfd24a80954,0,0,0
hxdf9dc27c5808d2f91e31c0733034099f0d217116,0,0,0
hx0dc99f5ad0103d058f19c8223630bde95da8fb74,0,0,0
hxed337e5b509f2c2d6e33817d6a23580c997ac0f3,0,0,0
hx3ec37f51f36bbe9a69bdb5a740005d2ade8dd1c3,43310000000000,0,172640000000000000000
hx36005afd3f2db8b5d9415494579f488ab2593efc,3102650000000000,2086470000000000000000,3240740000000000000000
hx21a6bd2e2c0729b8d61c33f26f08bab030f975c4,0,0,0
hx4f629beae3349a4978f9fd23d81ef460565b6e3e,0,0,0
hx192842cf6730684d13ce136bb86e92515a4b36bd,0,0,0
hxdd300a247fd65a16ae17d27eced4dffb083ef175,0,0,0
hx77f1a29e2f48b92cb27a4c6495958f3444f0d1f9,0,0,0
hx61b8b767fa80abb4459f45518a3247c0ccb1e4b4,265940000000000,0,363510000000000000000
hx709bed3505744991af656ecb95a9096257efe9c5,5439300000000000,0,656470000000000000000
hxdef77caa338f441f7098b7be8ca1c2ebc232e6e3,94240000000000,90990000000000000000,499600000000000000000
hx568811f214cd24ed6a5a212800d8343f184ac4a1,0,0,0
hx4c07a32d76bd0aafbc0d7a4609e608e5bb0f31dc,1381990000000000,31118410000000000000000,317890000000000000000
hx7c87e78ad7f0a5bad254800c151548885ad171c4,0,90250000000000000000,0
hxb51e0c8e69373051dac279c3fd18464e51a0e255,0,0,0
hx0f407845d84ad5309b2da9f789e0d2a175321c70,0,0,0
hx4229ce61149a768f2837b9dc343ba1df9584e217,0,79070000000000000000,0
hx46a735d005a90b79c21760b67964e0660c65c830,0,0,0
hxb69e92375ef41990daba1ff2f72409555f787aa8,0,601630000000000000000,0
hxf18b3dad1dc73f97054e8df0dd188b671ef19a47,5000000000000,0,0
hx47488e47d10dc7ab88da12d5789ab76264d8049a,0,0,0
hxafc0d273d5ceac56ae5ade221242cacaa95bef49,0,0,0
hx22883652f557961b1a026e349e75e4d58148a360,0,920000000000000000,0
hx7d742c1a10b7b48afa2a16050cd64cbca7b7c977,0,0,0
hx1883d734d13b132b36682b8eda26a07a28202e40,0,0,0
hx2fa294d16fb2c8f7e67a027e1874c2259fc15c76,0,0,0
hx11a6c5403b589b69461bcd9c781735749127c0c8,0,0,21830000000000000000
hx1f2b07956d301954a15006f6c91d7939f909da60,0,0,0
hx3ebb9fd1d6dc7cb7706c6ea01e06179c0241869b,0,2160000000000000000,0
hxeaa834522c7aa910441a1322da55426bd8d9eda7,0,0,0
hxe67ce7601a82471ae95e46c3878fd8ceef7678cc,0,0,0
hxab02b017f66a4f46a5e0d21fd2418b71372de47f,0,0,0
hxe3af36a30a1b30d9632bdd11ff6723f6b00b3328,0,0,0
hx990076aab5cf9ae72b1f9db189d1b6ad21fe4aa1,0,0,0
hxa0fc7561cbb612ab9bb405b33a54052dd253bc5d,0,0,0
hx92a1e4be91bc099edd24f16d6512d0a853e8ff6a,0,0,0
hxed2c98a52719ce52439fa4606c0345c82ed284b5,0,0,0
hxdb711bce8b0c624cf29c0f99a8ce570e847c6f9c,0,0,0
hx2756b3fc8d9db58105df3610411d592865ebfa72,0,0,0
hx6f09b5e4b5ab9b7f6b5050079086734b021ec1f9,0,5400000000000000000,0
hxc878f64fe746f9cd42503ee52325a62846c49a56,0,0,0
hxce04b3066fca1c57992eaf750e93e51feb7aabf2,0,0,0
hx7034fea11739055808b7be49df619486d45fd97f,0,0,0
hx0a7e51de5a4378ba4570ea08de766f2bea159346,0,0,0
hxa407b9d5b41a39fd4699a99dac0de4af77c8d820,0,0,0
hx5a06ea0f655de0c932b29308fd991008ff108460,0,0,0
hxc837fa2ebc18da723f5091c44922d84488eb5cd0,0,0,0
hx83119abf983b962ecc90da6e44197efe5d9159b4,0,1710000000000000000,0
hx6507502cd38e4b58139e5423740a5866033dc569,517630000000000,562660000000000000000,0
hx53f5644a61b435b5e48cb65298a0b34111f83a1b,0,0,0
hx455adec02832373f379209aedc6f5d4b1d6a5339,0,0,0
hxf132ca01a94ed848516241596e7047b5aba13927,0,0,0
hx874b26f069c82accfff4464fe2939303ab275ad5,0,6110000000000000000,0
hx4cc5211a83cea5c6788487ad377ff3d646ff880d,0,0,0
hx26fdad300159efcb6e6159a69b315a7a638a9f32,0,325940000000000000000,0
hx4f2900e624decf01ac8ee9b21551a43d095f28fe,0,0,0
hxe2ab10f3b9b9b857a61afaef700c17c74962bcde,0,0,0
hx1cbcc1fd1796d6cdd3648b412caad74833a75c59,0,0,0
hx8726193e2a47096bf0c1db9bbfc6314151487f51,0,2440000000000000000,0
hxcefec04b1ca1221f79b559db5fe6b14ef76bd4c0,0,4380000000000000000,0
hx2169448760b8ee1f085ab99d8cf76f45496a6026,0,0,0
hxb03768cd2d551d87d3c8345054364f1e99d3d126,100000000000,100000000000000000,100000000000000000
hxf270f35cbdacd1964e1a8366b65cd508a2ff105c,38390000000000,26160000000000000000,41300000000000000000
hx13fbf5ed59d250b128dcc1f21c54635e4ea3a600,70000000000,0,0
hxd78fa29be5f9f7b4340c00ec365df0a472544e19,0,0,0
hx1a53643b713706eb87bd0763729feec4e994d7c9,0,102130000000000000000,0
hx3b2f6095d92f072677ca4da70220e224d9a0f709,0,0,0
hx99f362a27459199cfe86cba5e258a06f4a96ef58,0,0,0
hx3cd66334a28cc81df0a66a07e267d0ad9e2b23d4,0,110000000000000000,0
hx481963f1f54cfb027a1f01e62be5dfbb265452c7,0,0,0
hx03c77af28952b56bd86ae35573e1280b20d4c8ee,0,0,0
hx8affdd23093cb6bb3656bb0a852772f6f401c1bc,0,0,0
hxd8a9085fa40645fdeb76d83e766218728c031aab,0,0,0
hxcee17e51b43cafe41dc5af77b0fa776fe6644d82,0,0,0
hxfed0038285beeac2c6e51607151a1e43da99d735,0,701590000000000000000,0
hxa7b4abb217b145e817dd120b113af88c2b938cd0,195930000000000,150000000000000000000,81720000000000000000
hx735af3bd9f6676877d0a8c3c97b9d11fe85e3d52,2337070000000000,0,40920000000000000000
hx5b10ae9827b1562596a0db32b6f9410e15e84411,51020000000000,0,0
hx91449e6edfd99af685c9c376024db63fca65e236,0,0,0
hx3fdd390bd9197c531f48fc1be7101c45bfc004e5,0,0,0
hxb27aeb0a53bd4df1ac77f267668501dd56bf8757,0,0,0
hxd5af2347def274df8faa0404f871e77a9fb47316,0,0,0
hxce3fdfc214094ba3976031caf19df7531168e9b1,0,0,0
hx2abfe4fa32d71cbbd82ac806323725aa64bf3dab,0,953460000000000000000,0
hxedf95dc4c2e7ba15c12f2928cbc9afe93ff88506,0,0,0
hxa15509518e47d39916ace330649e4c8f12038c18,0,0,0
hx7a6be6a0b32833a1068a0063bdc76b6d404ad1fa,0,4110000000000000000,0
hx54ebb1d3e5b65039eaf09b69fbcc0ab6f9cee40e,0,0,0
hx8151f8b014a13aa43e12ba11a95c544259636f99,0,0,0
hx2fd0b7c84ca74de6dffbe9f5968f79d961517253,0,0,0
hx904e463e9a1e618d2f9df74bf65795f4de150db2,0,0,0
hx90899b65c16139ad4983a7a570c17db84c5162c4,0,0,0
hx0239ef03a38ce07d888f32fa78d4ecf8fa34864c,0,0,0
hxea8d7b4f0f9c8fb8ae19183da7b298ba23a7ef83,0,0,0
hx550c73dd76f436e04e47e927ce09212f90916be9,0,0,0
hxf042bf3a6c79fc2fcb735c8d8a16a386e437a68c,0,0,0
hxc70c81e8c0356b4f99937357c4a95891aa31030c,0,3920000000000000000,0
hxb5aedf8b4ab456ef0b039e7bc25ce60260deeea5,0,0,0
hx143f3e5ec640157948cec1fd685bc72f8bd3f587,0,0,1580000000000000000
hx7bfeaf8c04e73cc18f1fcd266f3dbd89c0717680,0,0,68730000000000000000
hx5e68b0b3803ee0da806613ed8dc4df8a2fb9ec9a,0,0,0
hxf51b59928778852e592a44031979d6d5ffd53eb9,0,0,0
hxe45e365dfd622bd216492909c20699a01f9ebf6d,6270000000000,0,0
hx830c18d12c4a2a779b6aeb21e0e6aac2628b7279,0,0,0
hx917deedb3853c313ff686f5a4dcd28ddbdb3c4fe,0,0,0
hxd56ceaadc32004f1743c97a58ec930f9dbc9bbf9,0,0,0
hxf97fa31697bf89b78867aa7761219a186bc42208,0,0,0
hx63a0ed3ae5c828f31fc8de0fc107f003367a7adb,0,0,0
hx74a5203679d04d7766de267e86d2e4cd963435d1,0,136140000000000000000,0
hx51ac279d309b252aa393693539a20a753a8014b5,0,190000000000000000,0
hx2bc1660f1956f0cbc9b0f860ae0b95a2db14c3ad,0,0,205730000000000000000
hx73c1385ee48c37c0963e6fdc9014f0e350571a23,0,0,0
hx35c50a58d908fe0f6f8251a71954de4220c23b54,62520000000000,17280000000000000000,44170000000000000000
hxd7b5701bf3fdb418ce30f1ca9be845fa5ab1473e,0,0,0
hx97601623a9b45843e8c9ed7f995aa0860955ad33,0,3200000000000000000,1106010000000000000000
hxb819d06eb3a6cb3a53bbce3e6427033f14dde106,3628600000000000,644740000000000000000,15778940000000000000000
hx5fbe8cfa6643674d32c930472ac527f9531dcd8f,0,0,0
hxa2dd94e7ec8eba63d69c62db8867a5ad0dc35d65,0,0,0
hxaf0882e1856ba71a69408edea4c244f706ac622e,0,298290000000000000000,0
hx4544620d48be1f70d77998340e82691dc10a17cc,0,0,0
hx884344eb1e46342356c72f1cfcab4e670f937ac1,0,2030000000000000000,0
hx0da043c4658c9088c5674aa93a2de48515ac0680,0,0,0
hx9a3fc98818368440cf63abc7112dc6ddc83fcfbc,0,0,0
hxe47e59e9cdef93ac58c17a1752cbce8c8eecf15b,0,1300000000000000000,0
hx902f284ba2643c4d4076d95e2f0c7058d9e13afd,0,354460000000000000000,0
hx18a5c79bd6ad66db4dd9d34cf0c0bbabc594aaaa,0,0,0
hx42ecbf3c381a95cc4789b7f38afe4a6c900007a5,0,0,0
hx93cb65a947e2bd40a6d3d2cc771c297ed08182bf,0,0,0
hxb9f0f3b082fd1944cc01da8cea9c771e27700ced,0,3120000000000000000,0
hx62d9d32bcdd4d0aee03309f9af6789e904267c90,1719030000000000,0,0
hxeef71d87f37d8ba724d81cd8c3fd471d90ee087c,0,6340000000000000000,0
hx3536232619c275f2f162ec6a9ef148e416174bc1,0,0,0
hx3b7b08203f4a706e9fae7c0dbb2dee247fe81d81,0,0,0
hxbf3223ba7f32acda796d504421147c0d7c69c610,204220000000000,96810000000000000000,0
hx9250d8510a424cbbb60383b988be8033c507743e,0,0,0
hx9d864f1390f3462abb9e60ef8f51da000671fdf2,13541070000000000,0,13690340000000000000000
hxf05683421bdc60c96d91b686a0efb0b5ce14b0f5,134190000000000,15220000000000000000,0
hxf4bcb1aa59d77278c20eb4300b4c2aca6e0a5646,0,10000000000000000,0
hx5983e291e4c54e683d724881a181d778cb1bb724,0,0,0
hx0a0b80e3e52d6fb5ebfe4e4d880358354222a5c5,0,0,0
hx3b77925ce37c0d1d983b3966c2ce6eef49820d44,0,0,0
hxc884dc0d06b9ede780f563eef6f0a788e831489e,1469070000000000,1003820000000000000000,14601600000000000000000
hxefaf37c09e4326bb44602c0571114fb0216c8d99,0,0,0
hxe5d2b665246da2881bee1ae4540fc99aecaa2258,0,0,0
hxf5133130049206a3410dbdd7fce0d6a67bad972e,0,0,0
hx652a5148cc75126ff838f99237405b9a4a4bb8c1,0,0,0
hx4c83167a771ba910023c9f0e9abb391f71aa5316,0,2150000000000000000,0
hx4db9a5053794f7d3b98b59546fb64db6983836c7,0,3000000000000000000,0
hx73cd6c7ac836ddf1bf548179717e190fa4bc27eb,0,0,0
hx06d63e624ad7f868f28b46d5ffb19bb3da095492,0,0,0
hxbe403085c83bc943615f998730d46ce9118e1b74,0,950000000000000000,0
hxfa248bd6e8c1257c55b5c7923eb0e2ce54e3fbcc,0,5130000000000000000,0
hx938077ad947c0b8f02d97fd09ee2809771ebf8fe,132750000000000,0,218750000000000000000
hx890d9c8f0561776fc4526b2f65bc06a2114a4464,0,0,0
hxf24d76d3047a0d924a32e386824f9989a04552f7,0,0,0
hx0e635767a209a05a8d6fab9e2ab4f16ae3fe95dd,62280000000000,121260000000000000000,63250000000000000000
hxea7672dfc16ea334b076b70278073c89ee8a937c,0,2680000000000000000,0
hx8b69a06da362567dfd2958b6d84bbf08f878070b,0,0,0
hx340c29343e816714f1e7676b4582e9321a9f4084,20650000000000,0,0
hx981e51706b2ae2cf5897c5e5cbf674cc2f56dc61,0,8080000000000000000,0
hx2ce2fe5d095a836e7088e31e6c5d083a07c693e7,0,277030000000000000000,0
hx88bea2e4949a181c7f224b1fc47bf193fe48b63e,0,5560000000000000000,0
hx983657e97b6ff04285fb6da330d8e1012c62acfc,0,0,0
hx62284cd80efafc48cf75913a471db41f9f51c137,0,3200000000000000000,0
hx0517f81d8d1d3777697772b08bbb6b058898c223,0,0,0
hx211370739f4791bd7a503e29430fbca7fb5f7a8a,0,0,0
hx38177885da9ed8b9123e50309a069dc30d87caad,0,0,0
hxda5300cbfa6584fc8be5228d3dbd8d8d8613dc98,0,0,0
hxc5d6de3954adb6cdbc4df0eaee8fb469f55728d1,5690000000000,0,0
hx9c9f252ba55e4c1bec3436eddba2cbcdba142ce5,0,0,0
hx5203a1c4db4ce125e32d81205a8bff763ff579f1,0,510000000000000000,0
hx7e923c7ee1a8c2d58db4f91980ace0f121cba731,0,0,0
hx4dc76efc13970437410ba6e098b46f6e985e994d,0,0,0
